title,source,published_at,url,description,score,label
"U.K.’s legion of missing workers and quiet quitters is costing the economy nearly $400 billion, adding to a productivity crisis it can’t seem to escape",Fortune,2024-06-12,https://fortune.com/europe/2024/06/12/uk-missing-workers-economic-inactive-quiet-quitting-economy-nearly-400-billion-productivity-crisis/,No one wants an economy that punches below its weight when it comes to productivity as it undermines economic resilience to big shocks.,0.1623803973197937,negative
Business Travel Comeback Pushes Global Spending Past $1.5 Trillion,Forbes,2024-06-10,https://www.forbes.com/sites/greatspeculations/2024/06/10/business-travel-comeback-pushes-global-spending-past-15-trillion/,The IATA upgraded its profitability projections for airlines in 2024. The trade group now expects net profits to reach $30.5 billion.,0.7226368188858032,positive
Strategies For Venture Capitalists To Thrive In Volatile Markets,Forbes,2024-06-10,https://www.forbes.com/sites/forbesfinancecouncil/2024/06/10/strategies-for-venture-capitalists-to-thrive-in-volatile-markets/,Opportunities born from volatility can yield the most success.,0.9007464051246643,positive
Why Chefs Around The World Are Choosing To Use Mexican Red Octopus,Forbes,2024-06-11,https://www.forbes.com/sites/claudiaalarcon/2024/06/11/why-chefs-around-the-world-are-choosing-to-use-mexican-red-octopus/,"Red octopus, also known as Maya octopus, is a delicious, sustainably caught option that supports the livelyhood of coastal communities in Yucatan.",0.9206134676933289,positive
French election shock hits stocks and the euro,CNN,2024-06-10,https://www.cnn.com/2024/06/10/investing/french-election-stocks-euro-reaction/index.html,The decision by French President Emmanuel Macron to call a snap election after losing to the far right in a vote for European lawmakers roiled markets and the euro Monday.,0.44898098707199097,negative
"Up 52% This Year As Memory Market Picks Up, Will Micron Stock Rise Further Following Q3 Earnings?",Forbes,2024-06-10,https://www.forbes.com/sites/greatspeculations/2024/06/10/up-52-this-year-as-memory-market-picks-up-will-micron-stock-rise-further-following-q3-earnings/,"Micron Technology (NASDAQ: MU) reports its Q3 FY’24 results toward the end of June, reporting on a quarter that is likely to see the memory major benefit from stronger..",0.7210814356803894,positive
Why These Successful Entrepreneurs Are Opting Out Of Using AI,Forbes,2024-06-11,https://www.forbes.com/sites/jodiecook/2024/06/11/why-these-successful-entrepreneurs-are-opting-out-of-using-ai/,Successful founders and business leaders explain why they are shunning AI in their work. Their answers might surprise you.,0.5796235799789429,positive
Trump’s Bitcoin Gambit: A Strategic Play For American Dominance,Forbes,2024-06-12,https://www.forbes.com/sites/davidbirnbaum/2024/06/12/trumps-bitcoin-gambit-a-strategic-play-for-american-dominance/,"Support for bitcoin may just be a play for the presidency, but decisions made now will resonate far beyond the next election cycle – and even shape the coming decades.",0.6225889921188354,positive
The Evolution Of Payments In The U.S. And Europe,Forbes,2024-06-11,https://www.forbes.com/sites/forbestechcouncil/2024/06/11/the-evolution-of-payments-in-the-us-and-europe/,"The future of payments points toward increased diversity in payment methods, fostering greater consumer choice and reducing dependency on major payment networks.",0.6481559872627258,positive
Japanese Business Opinion Turns Against China,Forbes,2024-06-12,https://www.forbes.com/sites/miltonezrati/2024/06/12/japanese-business-opinion-turns-against-china/,Japanese business in a recent poll revealed remarkably low confidence on China’s economic and financial prospects.,0.33560556173324585,negative
Three Paths For Entrepreneurs To Expand To The United States,Forbes,2024-06-10,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/10/three-paths-for-entrepreneurs-to-expand-to-the-united-states/,"With its vast resources and population of over 330 million people, the United States is an attractive destination for foreign companies and entrepreneurs.",0.9302325248718262,positive
How November Election Results Could Slow Down The US Energy Transition,Forbes,2024-06-11,https://www.forbes.com/sites/woodmackenzie/2024/06/11/how-november-election-results-could-slow-down-the-us-energy-transition/,A victory for former President Donald Trump in the election in November would mean new policy priorities and an immediate deceleration in support for decarbonization.,0.7367148399353027,positive
LearningFREQUENCY Empowers Kids By Personalizing How They Learn Best,Forbes,2024-06-12,https://www.forbes.com/sites/meimeifox/2024/06/12/learningfrequency-empowers-kids-by-personalizing-how-they-learn-best/,"Launched just a year ago, LearningFREQUENCY is taking a novel approach to education. Students - and their parents & teachers - understand their unique learning style.",0.7269054055213928,positive
Putting Italian Start-Ups On The Map At Last With Italian Founders Fund,Forbes,2024-06-10,https://www.forbes.com/sites/davidprosser/2024/06/10/putting-italian-start-ups-on-the-map-at-last-with-italian-founders-fund/,"Italian Founders Fund has raised more than €50 million from founders, entrepreneurs and wealthy individuals looking to support the next generation of start-up businesses",0.8137900233268738,positive
How Generative AI Could Help Tech Professionals,Forbes,2024-06-11,https://www.forbes.com/sites/forbestechcouncil/2024/06/11/how-generative-ai-could-help-tech-professionals/,"As the world increasingly adopts this technology, the demand for experts who can develop, implement and manage these systems is likely to grow.",0.6385719180107117,positive
Telecom's B2B Segment: Challenges And Opportunities,Forbes,2024-06-10,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/10/telecoms-b2b-segment-challenges-and-opportunities/,"Many operators still view B2B through the lens of traditional fixed and mobile services, failing to recognize the need for a more holistic, solution-oriented approach.",0.47492069005966187,negative
Navigating The Professional Services Landscape: Top Business Trends To Watch,Forbes,2024-06-12,https://www.forbes.com/sites/forbestechcouncil/2024/06/12/navigating-the-professional-services-landscape-top-business-trends-to-watch/,"In the swiftly evolving landscape of professional services, the ability to anticipate and adapt to emerging business trends has never been more critical.",0.5204335451126099,positive
The Future Trends Shaping The Intersection Of Coaching And Leadership,Forbes,2024-06-12,https://www.forbes.com/sites/forbescoachescouncil/2024/06/12/the-future-trends-shaping-the-intersection-of-coaching-and-leadership/,"Let's explore the critical future trends that will shape this intersection, offering insights into how leaders can leverage coaching to drive success.",0.7080374360084534,positive
Higher Ed’s Challenges Are Bigger Than FAFSA: We Need To Make A Better Case For College,Forbes,2024-06-12,https://www.forbes.com/sites/jamiemerisotis/2024/06/12/higher-eds-challenges-are-bigger-than-fafsa-we-need-to-make-a-better-case-for-college/,"College enrollment is still recovering from the pandemic, and an increase in students unable to secure financial aid would compound those losses.",0.15860050916671753,negative
Innovating Within Traditional Industries: How To Bring Fresh Ideas To Old Practices,Forbes,2024-06-12,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/12/innovating-within-traditional-industries-how-to-bring-fresh-ideas-to-old-practices/,Involving innovation in old industries can not only rejuvenate but also open up new opportunities for further development and prosperity.,0.9312669634819031,positive
"More than 15,000 Amazon contract drivers file legal claims asking for compensation for overtime and unpaid wages",CNN,2024-06-12,https://www.cnn.com/2024/06/11/business/amazon-contract-workers-file-legal-claims/index.html,"More than 15,000 Amazon contract drivers filed arbitration claims against the e-commerce giant on Tuesday, alleging Amazon classified them as independent contractors instead of employees with minimum wage and overtime rights.",0.34017354249954224,negative
The Conundrum Of The Mercedes-Maybach EQS 680: Drive Or Be Driven?,Forbes,2024-06-10,https://www.forbes.com/sites/scottyreiss/2024/06/10/the-conundrum-of-the-mercedes-maybach-eqs-680-drive-or-be-driven/,"The Mercedes-Maybach EQS 680, an all electric super luxury SUV, is as much fun in the rear seat as the front, posing the ultimate conundrum: Drive or be driven?",0.8494158387184143,positive
America's plan to fix its economy is going to screw over the rest of the world,Business Insider,2024-06-09,https://www.businessinsider.com/america-economy-recession-stock-market-crash-inflation-interest-rates-2024-6,There's a growing gap between America's interest rates and the rest of the world. That's going to cause some problems.,0.25745850801467896,negative
"A shortage of young men in the workforce could weigh on housing, Social Security, and growth for years to come",Business Insider,2024-06-09,https://www.businessinsider.com/men-not-working-unemployment-job-market-economy-housing-social-security-2024-6,"Around 7.2 million men have dropped out of the workforce. That has a host of consequences that could take decades to reverse, experts say.",0.19863522052764893,negative
It's not just convicts. Russia is forcing its African migrants and students to fight for them in Ukraine.,Business Insider,2024-06-10,https://www.businessinsider.com/russia-forcing-african-migrants-and-students-to-fight-in-ukraine-2024-6,"Russian officials have threatened not to renew the visas of African migrants and students if they didn't join in the war efforts, per Bloomberg.",0.33080464601516724,negative
Billionaire LinkedIn cofounder Reid Hoffman slams business leaders who support Trump: 'A reliable legal system is not a given',Business Insider,2024-06-10,https://www.businessinsider.com/reid-hoffman-linkedin-business-leaders-who-support-trump-2024-6,LinkedIn cofounder Reid Hoffman argues in The Economist that business leaders supporting Trump jeopardizes the entire American legal system.,0.36726313829421997,negative
"Buying a home is probably never getting cheaper as rates aren't coming down and pandemic migration trends persist, 'Shark Tank' investor Kevin O'Leary says",Business Insider,2024-06-10,https://www.businessinsider.com/housing-market-outlook-home-prices-mortgage-rates-prediction-kevin-oleary-2024-6,"Buying a home is never getting cheaper. Blame stubborn inflation and pandemic migration trends, according to Kevin O'Leary.",0.2158101201057434,negative
We're in the 'golden age of cheap flights.' So why are Americans fed up with ticket prices?,Business Insider,2024-06-08,https://www.businessinsider.com/flight-ticket-prices-cheaper-inflation-united-american-delta-junk-fees-2024-6,"Americans think flying is too expensive, but we're actually living in the ""golden age of cheap flights.""",0.4784557819366455,negative
